DateTime,2018/6/21 16:17,,,,,,,,,,,,,,,,,,,,
BoardName,ADC,,,,,,,,,,,,,,,,,,,,
BarCode,asdf,,,,,,,,,,,,,,,,,,,,
TestStat,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
CompTest:,2,,5,,,,,,,,,,,,,,,15,,17,
STEP,BX,LC,Flag,Device Name,STDval,ACTval,+%,-%,MD,RG,TM,A,B,G-1,G-2,G-3,G-4,G-5,TestVal,Dev%,Result
89,B5,A1,,V-CH4P,1.175,2.8V,14,14,UV,0,5,156,28,26,0,0,0,0,1.175,0%,Pass
90,B5,A1,,V-CH4N,1.175,2.8V,14,14,UV,0,5,155,28,26,0,0,0,0,1.166,-1%,Pass
91,B5,A1,,¦¤V5-CH5,0.1,2.8V,35,235,WV,0,5,26,27,154,153,0,0,0,0.003,-97%,Pass
92,B5,A1,,V-CH5P,1.175,2.8V,14,14,UV,0,5,154,27,26,0,0,0,0,1.17,0%,Pass
93,B5,A1,,V-CH5N,1.175,2.8V,14,14,UV,0,5,153,27,26,0,0,0,0,1.16,-1%,Pass
94,B5,A1,,CH3-R1,,8KO,75,75,CV,0,10,26,157,29,0,0,0,0,8.743,9%,Pass
95,B5,A1,,CH3-R2,,8KO,75,75,CV,0,10,29,157,26,0,0,0,0,6.297,-21%,Pass
96,B5,A1,,CH3-R3,,8KO,75,75,CV,0,10,26,158,29,0,0,0,0,8.678,8%,Pass
97,B5,A1,,CH3-R4,,8KO,75,75,CV,0,10,29,158,26,0,0,0,0,6.089,-24%,Pass
98,B5,A1,,CH4-R1,,8KO,75,75,CV,0,10,26,155,28,0,0,0,0,8.904,11%,Pass
99,B5,A1,,CH4-R2,,8KO,75,75,CV,0,10,28,155,26,0,0,0,0,6.345,-21%,Pass
100,B5,A1,,CH4-R3,,8KO,75,75,CV,0,10,26,156,28,0,0,0,0,8.43,5%,Pass
101,B5,A1,,CH4-R4,,8KO,75,75,CV,0,10,28,156,26,0,0,0,0,6.075,-24%,Pass
102,B5,A1,,CH5-R1,,8KO,75,75,CV,0,10,26,153,27,0,0,0,0,8.621,8%,Pass
103,B5,A1,,CH5-R2,,8KO,75,75,CV,0,10,27,153,26,0,0,0,0,6.153,-23%,Pass
104,B5,A1,,CH5-R3,,8KO,75,75,CV,0,10,26,154,27,0,0,0,0,8.401,5%,Pass
105,B5,A1,,CH5-R4,,8KO,75,75,CV,0,10,27,154,26,0,0,0,0,6.044,-24%,Pass
106,B6,A1,,¦¤V3-CH3,0.1,2.8V,35,235,WV,0,0,32,35,164,163,0,0,0,-0.048,-148%,Pass
107,B6,A1,,V-CH3P,1.175,2.8V,14,14,UV,0,5,164,35,32,0,0,0,0,1.174,0%,Pass
108,B6,A1,,V-CH3N,1.175,2.8V,14,14,UV,0,5,163,35,32,0,0,0,0,1.211,3%,Pass
109,B6,A1,,¦¤V4-CH4,0.1,2.8V,35,235,WV,0,0,32,34,162,161,0,0,0,-0.014,-114%,Pass
110,B6,A1,,V-CH4P,1.175,2.8V,14,14,UV,0,5,162,34,32,0,0,0,0,1.147,-2%,Pass
111,B6,A1,,V-CH4N,1.175,2.8V,14,14,UV,0,5,161,34,32,0,0,0,0,1.153,-2%,Pass
112,B6,A1,,¦¤V5-CH5,0.1,2.8V,35,235,WV,0,5,32,33,160,159,0,0,0,-0.022,-122%,Pass
113,B6,A1,,V-CH5P,1.175,2.8V,14,14,UV,0,5,160,33,32,0,0,0,0,1.162,-1%,Pass
114,B6,A1,,V-CH5N,1.175,2.8V,14,14,UV,0,5,159,33,32,0,0,0,0,1.176,0%,Pass
115,B6,A1,,CH3-R1,,8KO,75,75,CV,0,10,32,163,35,0,0,0,0,8.836,10%,Pass
116,B6,A1,,CH3-R2,,8KO,75,75,CV,0,10,35,163,32,0,0,0,0,6.644,-17%,Pass
117,B6,A1,,CH3-R3,,8KO,75,75,CV,0,10,32,164,35,0,0,0,0,9.021,13%,Pass
118,B6,A1,,CH3-R4,,8KO,75,75,CV,0,10,35,164,32,0,0,0,0,6.476,-19%,Pass
119,B6,A1,,CH4-R1,,8KO,75,75,CV,0,10,32,161,34,0,0,0,0,9.06,13%,Pass
120,B6,A1,,CH4-R2,,8KO,75,75,CV,0,10,34,161,32,0,0,0,0,6.315,-21%,Pass
121,B6,A1,,CH4-R3,,8KO,75,75,CV,0,10,32,162,34,0,0,0,0,8.78,10%,Pass
122,B6,A1,,CH4-R4,,8KO,75,75,CV,0,10,34,162,32,0,0,0,0,6.067,-24%,Pass
123,B6,A1,,CH5-R1,,8KO,75,75,CV,0,10,32,159,33,0,0,0,0,9.276,16%,Pass
